HSN,NAME,P CODE,TOTAL QUANTITY,UNTAXED TOTAL,IGST,SGST,CGST,TAXED TOTAL 
29051700,CETO STEARYL ALCOHOL 500.00 GM,C14729,5.0,769.3,138.47,0,0,907.77,All / Saleable / LABORATORY CHEMICALS
28342990,CHROMIC NITRATE.L.R. 250.00 GM,C14929,1.0,204.79,0,18.43,18.43,241.65,All / Saleable / LABORATORY CHEMICALS
28342990,CUPRIC NITRATE L.R. 500.00 GM,C15029,95.0,27672.149999999998,5303.309999999998,123.68,123.68,33222.82,All / Saleable / LABORATORY CHEMICALS
29021100,CYCLO HEXANE 500 ML,C15129,53.0,9076.52,1248.1,966.5999999999999,966.5999999999999,12257.82,All / Saleable / ACIDS
28261990,CALCIUM FLUORIDE 500.00 GM,C15229,39.0,11354.779999999999,4312.9400000000005,675.3100000000002,675.3100000000002,17018.34,All / Saleable / LABORATORY CHEMICALS
29163910,CINNAMIC ACID 250.00 GM,C15325,30.0,12559.259999999998,4241.16,816.73,816.73,18433.88,All / Saleable / LABORATORY CHEMICALS
39122019,CELLULOSE POWDER 500.00 GM,C15329,12.0,2834.16,510.15,0,0,3344.31,All / Saleable / LABORATORY CHEMICALS
28461090,CERIC SULPHATE L.R 100.00 GM,C15417,3.0,2282.2200000000003,0,205.4,205.4,2693.0200000000004,All / Saleable / LABORATORY CHEMICALS
29181120,CALCIUM LACTATE - 98-101% 250.00 GM,C15525,6.0,942.49,135.39,34.26,34.26,1146.3999999999999,All / Saleable / LABORATORY CHEMICALS
28362090,CHROMIC CARBONATE L.R. 500.00 GM,C16929,2.0,573.62,0,51.63,51.63,676.88,All / Saleable / LABORATORY CHEMICALS
29142922,CAMPHOR 100.00 GM,C17317,110.0,17205.9,1990.02,2055.0,2055.0,23305.920000000002,All / Saleable / LABORATORY CHEMICALS
28352500,CALCIUM HYDROGEN PHOSPHATE 500.00 GM,C18929,3.0,634.26,0,57.09,57.09,748.4399999999999,All / Saleable / LABORATORY CHEMICALS
28276090,CADMIUM IODIDE 100.00 GM,C20217,2.0,1731.52,311.67,0,0,2043.19,All / Saleable / LABORATORY CHEMICALS
29081900,p-CHLOROPHENOL 99% 500.00 GM,C20329,1.0,342.86,0,30.86,30.86,404.58000000000004,All / Saleable / LABORATORY CHEMICALS
29163190,4-CHLOROBENZOIC ACID - 99% 500.00 GM,C20429,10.0,3320.8,597.74,0,0,3918.54,All / Saleable / LABORATORY CHEMICALS
29171120,CALCIUM OXALATE 250.00 GM,C20825,29.0,5835.09,1565.0,98.49,98.49,7597.07,All / Saleable / LABORATORY CHEMICALS
38059090,CEDAR WOOD OIL 25 ML,C21709,708.0,131383.56,44685.340000000004,3042.04,3042.04,182152.98,All / Saleable / CLINICAL REAGENTS/STAINS
38059090,CEDAR WOOD OIL 500 ML,C21729,1.0,2517.84,453.21,0,0,2971.05,All / Saleable / LABORATORY CHEMICALS
38220090,CALIFORNIA MASTITIS REAGENT 500 ML,C23639,50.0,9000.0,1080.0,0,0,10080.0,All / Saleable / LABORATORY CHEMICALS
29214290,O-CHLORO ANILINE 250 ML,C24025,2.0,990.7,0,89.16,89.16,1169.0200000000002,All / Saleable / LABORATORY CHEMICALS
29214211,P-CHLOROANILINE - 98% 250.00 GM,C24129,1.0,179.76,32.36,0,0,212.12,All / Saleable / LABORATORY CHEMICALS
15153090,CASTOR OIL 500 ML,C25329,32.0,5911.36,295.57,0,0,6206.929999999999,All / Saleable / LABORATORY CHEMICALS
29152990,CADMIUM ACETATE 100.00 GM,C30317,5.0,892.8,0,80.35,80.35,1053.5,All / Saleable / LABORATORY CHEMICALS
28170010,CALAMINE 500.00 GM,C30329,7.0,1757.98,342.94,72.48,72.48,2245.88,All / Saleable / LABORATORY CHEMICALS
29332100,CREATININE 25.00 GM,C30909,21.0,4892.9,1535.42,144.96,144.96,6718.24,All / Saleable / LABORATORY CHEMICALS
33012921,CLOVE OIL 100 ML,C31071,25.0,7493.25,1348.7800000000002,0,0,8842.029999999999,All / Saleable / LABORATORY CHEMICALS
38220019,CARBOL FUCHSIN DILUTE SOLUTION 125 ML,C31171,15.0,709.5,85.14,0,0,794.64,All / Saleable / INDICATOR POWDERS/SOLUTIONS
29130090,4-CHLOROBENZALDEHYDE - 99% 100.00 GM,C31205,7.0,1152.48,207.45,0,0,1359.93,All / Saleable / LABORATORY CHEMICALS
74101100,COPPER FOIL 100.00 GM,C31217,30.0,6552.0,1179.36,0,0,7731.36,All / Saleable / LABORATORY CHEMICALS
38220019,CARBOL FUCHSIN STRONG SOLUTION 500 ML,C31229,6.0,1316.88,0,79.01,79.01,1474.9,All / Saleable / LABORATORY CHEMICALS
38220019,CARBOL FUCHSIN STRONG SOLUTION 125 ML,C31271,1699.0,87901.87999999999,18206.399999999998,799.97,799.97,107708.21999999997,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041349,CARBOL FUCHSIN POWDER 25.00 GM,C31309,74.0,6929.68,1247.3400000000001,0,0,8177.02,All / Saleable / LABORATORY CHEMICALS
29061310,CHOLESTEROL A.R. 5.00 GM,C32101,32.0,5724.8,1244.16,249.98000000000002,249.98000000000002,7468.92,All / Saleable / LABORATORY CHEMICALS
29061310,CHOLESTEROL A.R. 100.00 GM,C32117,1.0,3515.4,0,316.39,316.39,4148.18,All / Saleable / LABORATORY CHEMICALS
29154010,CHLORO ACETIC ACID 500.00 GM,C32320,4.0,582.4,104.83,0,0,687.23,All / Saleable / LABORATORY CHEMICALS
29163160,2-CHLOROBENZOIC ACID - 99% 500.00 GM,C32330,1.0,356.35,0,32.07,32.07,420.49,All / Saleable / LABORATORY CHEMICALS
29341000,m-CRESOL PURPLE POWDER 5.00 GM,C33501,23.0,11944.56,2150.02,0,0,14094.58,All / Saleable / SOLVENTS
32041341,CRYSTAL VIOLET STAIN POWDER 25.00 GM,C33809,5.0,396.18,0,35.66,35.66,467.5,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,CRYSTAL VIOLET SOLN. OXALATED 125 ML,C33971,432.0,21138.75,3545.4100000000003,379.49,379.49,25443.140000000003,All / Saleable / INDICATOR POWDERS/SOLUTIONS
29309040,L-CYSTINE (FOR BIOCHEMISTRY) 25.00 GM,C34117,20.0,3361.9500000000003,729.71,62.28,62.28,4216.22,All / Saleable / LABORATORY CHEMICALS
29181610,CALCIUM GLUCONATE 500.00 GM,C40129,1.0,131.51,23.67,0,0,155.18,All / Saleable / LABORATORY CHEMICALS
38220090,COBALT CHLORIDE TEST PAPER 200 LS,C40356,76.0,5739.0,1002.78,0,0,6741.78,All / Saleable / LABORATORY CHEMICALS
38220090,CALCIUM HARDNESS POWDER 25.00 GM,C40859,25.0,883.5,0,79.52,79.52,1042.54,All / Saleable / ANALYSIS KITS
38220090,CHLOROPHENOL RED SOLUTION 125 ML,C41971,13.0,644.49,77.34,0,0,721.8299999999999,All / Saleable / SOLVENTS
28272000,CALCIUM CHLORIDE DIHYDRATE A.R 250.00 GM,C42017,12.0,2693.76,484.88,0,0,3178.6400000000003,All / Saleable / LABORATORY CHEMICALS
29309040,L-CYSTEINE (FOR BIOCHEMISTRY) 5.00 GM,C43101,15.0,1711.0800000000002,481.89000000000004,10.83,10.83,2214.63,All / Saleable / LABORATORY CHEMICALS
32041421,CONGO RED POWDER 25.00 GM,C43209,5.0,431.6,77.69,0,0,509.29,All / Saleable / SOLVENTS
38220090,CONGO RED INDICATOR SOLUTION 125 ML,C43371,10.0,477.09,0,28.63,28.63,534.35,All / Saleable / SOLVENTS
28011000,CHLORINE TABLETS 100.00 GM,C51017,31.0,4875.72,2302.56,150.99,150.99,7480.26,All / Saleable / LABORATORY CHEMICALS
28011000,CHLORINE TABLETS (Cl- 58-62%) 500.00 GM,C51029,27.0,18658.13,0,1679.23,1679.23,22016.589999999997,All / Saleable / LABORATORY CHEMICALS
28272000,CALCIUM CHLORIDE DIHYDRATE A.R,C70529,6.0,2452.2,441.4,0,0,2893.6,All / Saleable / LABORATORY CHEMICALS
38021000,CHARCOAL ACTIVATED A.R 250.00 GM,C74025,10.0,3146.0,566.28,0,0,3712.2799999999997,All / Saleable / LABORATORY CHEMICALS
29031300,CHLOROFORM A.R. 2.5 L,C74237,2.0,1770.72,0,159.36,159.36,2089.44,All / Saleable / LABORATORY CHEMICALS
29142200,CYCLO HEXANONE A.R 2.5 L,C75037,30.0,13300.0,0,1197.0,1197.0,15694.0,All / Saleable / LABORATORY CHEMICALS
28365000,CALCIUM CARBONATE A.R 500.00 GM,C75629,10.0,2502.24,409.52,81.76,81.76,3075.28,All / Saleable / LABORATORY CHEMICALS
28272000,CALCIUM CHLORIDE DIHYDRATE I.P 500.00 GM,C84229,28.0,4970.32,0,447.33000000000004,447.33000000000004,5864.98,All / Saleable / SOLVENTS
29181400,CITRIC ACID IP/USP 25.00 KG,C84803,32.0,81810.0,2430.0,9536.4,9536.4,103312.8,All / Saleable / LABORATORY CHEMICALS
29181400,CITRIC ACID IP/USP 500.00 GM,C84829,5.0,846.3,0,76.17,76.17,998.6399999999999,All / Saleable / LABORATORY CHEMICALS
29071110,CARBOL-N 100.00 GM,C91500,2960.0,121200.0,29952.0,756.0,756.0,152664.0,All / Saleable / AGRO PRODUCTS
29280090,DIACETYL MONOXIME L.R. 25.00 GM,D10109,20.0,3819.2,816.3599999999999,133.2,133.2,4901.96,All / Saleable / CLINICAL REAGENTS/STAINS
29173910,DIBUTYL PHTHALATE 500 ML,D10229,10.0,2380.8,0,214.27,214.27,2809.3400000000006,All / Saleable / LABORATORY CHEMICALS
29223900,p-DIMETHYLAMINO BENZALDEHYDE 25.00 GM,D10509,15.0,2031.12,152.34,169.53,169.53,2522.5199999999995,All / Saleable / LABORATORY CHEMICALS
29223900,P.DIMETHYLAMINO BENZALDEHYDE 100.00 GM,D10517,11.0,5384.719999999999,789.99,329.68,329.68,6834.07,All / Saleable / LABORATORY CHEMICALS
29280090,DIMETHYL GLYOXIME L.R. 100.00 GM,D10617,73.0,17392.46,4820.099999999999,776.6999999999999,776.6999999999999,23765.960000000003,All / Saleable / LABORATORY CHEMICALS
29214410,DIPHENYLAMINE 250.00 GM,D10625,98.0,28181.729999999996,9064.49,990.36,990.36,39226.94000000001,All / Saleable / LABORATORY CHEMICALS
29309099,DIMETHYL SULPHOXIDE 500 ML,D10629,18.0,5101.5,564.3,371.07,371.07,6407.9400000000005,All / Saleable / LABORATORY CHEMICALS
29214410,DIPHENYLAMINE 100.00 GM,D10637,9.0,1230.96,293.82,37.33,37.33,1599.4399999999998,All / Saleable / LABORATORY CHEMICALS
38220090,DAVARDA'S ALLOY POWDER 100.00 GM,D10717,15.0,3149.28,707.62,18.08,18.08,3893.06,All / Saleable / LABORATORY CHEMICALS
29211990,DIETHYLAMINE 500 ML,D10729,10.0,2698.64,752.79,136.15,136.15,3723.73,All / Saleable / LABORATORY CHEMICALS
29280090,2.4 DINITRO PHENYL HYDRAZINE 25.00 GM,D10809,172.0,13145.360000000002,6089.3600000000015,407.12999999999994,407.12999999999994,20048.98,All / Saleable / LABORATORY CHEMICALS
29094100,DIETHYLENE GLYCOL (DIGOL) 500 ML,D10829,13.0,2397.5,431.54999999999995,0,0,2829.05,All / Saleable / LABORATORY CHEMICALS
29039120,"1,2-DICHLOROBENZENE 99% 500 ML",D11525,5.0,1259.3,226.67,0,0,1485.97,All / Saleable / LABORATORY CHEMICALS
29091100,DIETHYL ETHER L.R. 500 ML,D11529,1406.0,210168.27,59533.75000000001,15623.720000000003,15623.720000000003,300949.4599999999,All / Saleable / ACIDS
29091100,DIETHYL ETHER - 98% 2.5 L,D11537,54.0,41070.56,7101.87,872.4599999999999,872.4599999999999,49917.35,All / Saleable / ACIDS
29039229,"1,3-DICHLORO BENZENE 98% 250 ML",D11625,5.0,2254.0,405.72,0,0,2659.7200000000003,All / Saleable / LABORATORY CHEMICALS
29182990,"3,5-DINITRO SALICYLIC ACID 25.00 GM",D12309,20.0,8796.48,1879.7100000000003,612.46,612.46,11901.11,All / Saleable / LABORATORY CHEMICALS
29039130,"1,4-DICHLOROBENZENE 500.00 GM",D12529,59.0,8292.96,3126.2400000000007,295.96999999999997,295.96999999999997,12011.140000000001,All / Saleable / LABORATORY CHEMICALS
29214290,"N,N-DIMETHYL ANILINE 500 ML",D13229,1.0,266.0,47.88,0,0,313.88,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER 5 L,D15051,5475.0,798541.0,320072.4,29223.37,29223.37,1177060.14,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER 25 L,D15099,15.0,9375.0,1687.5,0,0,11062.5,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER (DOUBLE DISTILLED) 5 L,D17151,109.0,29505.0,0,2655.4500000000003,2655.4500000000003,34815.899999999994,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER 500 ML,D20079,369.0,14354.520000000002,4038.64,367.48999999999995,367.48999999999995,19128.14,All / Saleable / LABORATORY CHEMICALS
29242990,"N,N-DIMETHYL ACETAMIDE 500 ML",D20129,1.0,245.52,0,22.1,22.1,289.72,All / Saleable / LABORATORY CHEMICALS
38220019,DIAZO REAGENT SOLUTION-A 125 ML,D20371,8.0,344.19,35.57,5.72,5.72,391.2,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,DIAZO REAGENT SOLUTION-B 125 ML,D20471,1.0,47.74,0,2.86,2.86,53.46,All / Saleable / CLINICAL REAGENTS/STAINS
35051010,DEXTRIN WHITE 500.00 GM,D20729,8.0,1057.28,190.31,0,0,1247.59,All / Saleable / LABORATORY CHEMICALS
38220019,DRABKINS SOLUTION 1 L,D21083,6.0,796.05,60.48,40.17,40.17,936.87,All / Saleable / CLINICAL REAGENTS/STAINS
29241900,N-N-DIMETHYL FORMAMIDE 2.5 L,D21137,3.0,1965.15,353.73,0,0,2318.88,All / Saleable / LABORATORY CHEMICALS
29241900,N-N-DIMETHYL FORMAMIDE 500 ML,D21179,25.0,3779.0200000000004,686.77,135.24,135.24,4736.27,All / Saleable / LABORATORY CHEMICALS
29252990,"2,6-DICHLORO PHENOL INDOPHENOL 5.00 GM",D21401,12.0,8190.82,1046.31,737.1800000000001,737.1800000000001,10711.490000000002,All / Saleable / LABORATORY CHEMICALS
38220090,DRAGENDROFF'S REAGENT 125 ML,D30471,29.0,18853.35,3164.6600000000003,793.48,793.48,23604.97,All / Saleable / LABORATORY CHEMICALS
38220019,D.P.X.MOUNTANT 250 ML,D30475,409.0,71620.40000000001,13089.800000000001,2112.21,2112.21,88934.62,All / Saleable / CLINICAL REAGENTS/STAINS
29280090,"1,5-DIPHENYL CARBAZIDE.A.R-99% 10.00 GM",D31205,24.0,8114.0199999999995,508.3,632.4800000000001,632.4800000000001,9887.28,All / Saleable / LABORATORY CHEMICALS
29042020,m-DINITRO BENZENE 250.00 GM,D41317,62.0,18848.44,4284.72,60.38,60.38,23253.92,All / Saleable / LABORATORY CHEMICALS
38220019,DRABKIN'S SOLUTION (WITH STD.) 5 L,D55008,4.0,1246.56,149.58,0,0,1396.1399999999999,All / Saleable / CLINICAL REAGENTS/STAINS
29309099,DITHIZONE A.R. - 98% 5.00 GM,D70801,5.0,2455.6,442.01,0,0,2897.6099999999997,All / Saleable / LABORATORY CHEMICALS
29091100,DIETHYL ETHER.A.R 500 ML,D71529,44.0,10122.84,176.9,1328.83,1328.83,12957.400000000001,All / Saleable / SOLVENTS
29214410,DIPHENYLAMINE A.R 100.00 GM,D75617,4.0,893.04,160.75,0,0,1053.79,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA (ACID) L.R. 100.00 GM,E10117,30.0,3385.3,569.2,216.51,216.51,4387.52,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DISODIUM SALT L.R. 100.00 GM,E10217,385.0,32379.36,15699.589999999998,1070.6299999999999,1070.6299999999999,50220.21,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DISODIUM SALT L.R 500.00 GM,E10229,157.0,59290.6,6343.02,2997.0299999999997,2997.0299999999997,71627.68000000001,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DI POTASSIUM SALT 100.00 GM,E10317,26.0,5093.08,1028.66,17.52,17.52,6156.780000000001,All / Saleable / LABORATORY CHEMICALS
29221100,ETHANOLAMINE (MONO) 500 ML,E11329,10.0,2004.8,360.86,0,0,2365.66,All / Saleable / LABORATORY CHEMICALS
29153100,ETHYL ACETATE L.R. 500 ML,E11429,179.0,22319.379999999997,6707.020000000001,992.3300000000002,992.3300000000002,31011.06000000001,All / Saleable / ACIDS
29153100,ETHYL ACETATE.L.R. 25 L,E11433,8.0,19800.0,0,1782.0,1782.0,23364.0,All / Saleable / ACIDS
29153100,ETHYL ACETATE L.R. 2.5 L,E11437,54.0,28839.92,5340.06,2257.3799999999997,2257.3799999999997,38694.74,All / Saleable / ACIDS
29053100,ETHYLENE GLYCOL (ETHANE DI_OL) 500 ML,E11529,17.0,2741.04,914.46,18.08,18.08,3691.66,All / Saleable / LABORATORY CHEMICALS
29141200,ETHYL METHYL KETONE (MEK) 200 L,E11604,86.0,2150000.0,387000.0,0,0,2537000.0,All / Saleable / ACIDS
29141200,ETHYL METHYL KETONE 500 ML,E11629,218.0,42562.5,9519.12,631.93,631.93,53345.479999999996,All / Saleable / ACIDS
29141200,ETHYL METHYL KETONE (MEK) 2.5 L,E11637,112.0,92044.92000000001,8308.130000000001,17856.0,17856.0,136065.05,All / Saleable / ACIDS
29224990,EDTA DISODIUM SALT 2.50 KG,E11739,4.0,6891.92,0,620.28,620.28,8132.48,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DISODIUM SALT 25.00 KG,E11788,7.0,47450.0,4887.0,3672.0,3672.0,59681.0,All / Saleable / LABORATORY CHEMICALS
29094400,2-ETHOXY ETHANOL 500 ML,E12129,5.0,796.25,143.32,0,0,939.5699999999999,All / Saleable / ACIDS
29141200,ETHYL METHYL KETONE (MEK) 25 L,E12888,8.0,25800.0,0,2322.0,2322.0,30444.0,All / Saleable / ACIDS
29163190,ETHYL BENZOATE 500 ML,E13129,14.0,6097.5599999999995,424.11,557.7700000000001,557.7700000000001,7637.210000000001,All / Saleable / LABORATORY CHEMICALS
38220019,EDTA SOLUTION 10% 125 ML,E20371,588.0,29299.25,4832.72,132.57,132.57,34397.11,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,EHRLICHS REAGENT 125 ML,E20671,90.0,5339.6900000000005,2796.0,83.04,83.04,8301.77,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,EOSINOPHIL DILUTING FLUID 125 ML,E21071,393.0,21636.829999999998,4669.669999999999,150.91,150.91,26608.320000000003,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,ESBACH'S REAGENT (FOR PROTEIN) 125 ML,E21371,164.0,7423.200000000001,1541.3899999999999,33.5,33.5,9031.589999999998,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,EDTA Solution 5% 125 ML,E21471,436.0,19854.280000000002,2382.52,0,0,22236.800000000003,All / Saleable / CLINICAL REAGENTS/STAINS
35021900,EGG ALBUMIN FLAKES 25.00 GM,E30109,87.0,10473.08,2361.9300000000003,335.93,335.93,13506.869999999999,All / Saleable / LABORATORY CHEMICALS
32041291,EOSIN YELLOW STAIN POWDER 25.00 GM,E30809,26.0,3110.6,941.8300000000002,114.94,114.94,4282.3099999999995,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,EOSIN YELLOW STAIN SOLUTION 125 ML,E30971,628.0,30727.790000000005,6068.909999999998,429.2499999999999,429.2499999999999,37655.19999999999,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041979,ERIOCHROME BLACK T SOLUTION  5 L,E41139,1.0,850.0,153.0,0,0,1003.0,All / Saleable / SOLVENTS
38220090,ERIOCHROME BLACK T SOLUTION 125 ML,E41171,223.0,11604.06,6088.049999999999,126.55000000000001,126.55000000000001,17945.21,All / Saleable / SOLVENTS
32041979,ERIOCHROME BLACK T POWDER 25.00 GM,E41209,189.0,19229.660000000003,5994.280000000002,261.96999999999997,261.96999999999997,25747.88,All / Saleable / SOLVENTS
33012924,EUCALYPTUS OIL 250 ML,E41525,8.0,5231.46,914.97,118.18,118.18,6382.790000000001,All / Saleable / LABORATORY CHEMICALS
38220090,EDTA SOLUTION N/10 5 L,E50451,5.0,1625.0,292.5,0,0,1917.5,All / Saleable / VOLUMETRIC SOLUTIONS
38220090,EDTA SOLUTION N/10 500 ML,E50479,596.0,36401.96000000001,6133.400000000001,405.62999999999994,405.62999999999994,43346.62,All / Saleable / VOLUMETRIC SOLUTIONS
38220090,EDTA SOLUTION N/50 5 L,E60551,5.0,1375.0,247.5,0,0,1622.5,All / Saleable / ANALYSIS KITS
38220090,EDTA SOLUTION N/50 500 ML,E60579,469.0,26421.109999999997,4732.250000000001,198.32999999999998,198.32999999999998,31550.02,All / Saleable / ANALYSIS KITS
38220090,EDTA SOLUTION - M/10 500 ML,E60679,100.0,11684.4,1702.5800000000002,0,0,13386.980000000001,All / Saleable / VOLUMETRIC SOLUTIONS
29153100,ETHYL ACETATE A.R 500 ML,E71429,26.0,4981.08,0,448.29999999999995,448.29999999999995,5877.68,All / Saleable / ACIDS
29153100,ETHYL ACETATE A.R 25 L,E71488,3.0,8400.0,0,756.0,756.0,9912.0,All / Saleable / ACIDS
29224990,EDTA DISODIUM SALT A.R. 100.00 GM,E71517,3.0,341.62,0,30.74,30.74,403.1,All / Saleable / LABORATORY CHEMICALS
29141200,ETHYL METHYL KETONE A.R 500 ML,E74629,36.0,9523.8,1714.28,0,0,11238.08,All / Saleable / ACIDS
32041949,FAST SULPHON BLACK F 25.00 GM,F10109,6.0,1464.96,263.69,0,0,1728.65,All / Saleable / LABORATORY CHEMICALS
32041947,FAST BLUE B SALT 10.00 GM,F10129,3.0,338.52,0,30.47,30.47,399.46000000000004,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE ANHYDROUS 500.00 GM,F10329,520.0,47241.96000000001,17054.480000000003,1764.5600000000002,1764.5600000000002,67825.56000000001,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE HEXAHYDRATE 500.00 GM,F10429,1.0,118.98,0,10.71,10.71,140.4,All / Saleable / LABORATORY CHEMICALS
28211020,FERRIC HYDROXIDE 62% 500.00 GM,F10529,4.0,704.0,126.72,0,0,830.72,All / Saleable / LABORATORY CHEMICALS
29171190,FERROUS OXALATE L.R 100.00 GM,F10617,5.0,1636.25,294.52,0,0,1930.77,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE C.P 5.00 KG,F10637,5.0,7250.0,0,652.5,652.5,8555.0,All / Saleable / LABORATORY CHEMICALS
28332910,FERROUS SULPHATE L.R. 500.00 GM,F10729,881.0,63102.979999999996,25727.349999999988,1653.1999999999996,1653.1999999999996,92136.72999999997,All / Saleable / LABORATORY CHEMICALS
28332910,FERROUS SULPHATE.L.R. 25.00 KG,F10788,5.0,7250.0,1305.0,0,0,8555.0,All / Saleable / LABORATORY CHEMICALS
28309010,FERROUS SULPHIDE STICKS L.R. 1.00 KG,F10833,128.0,24011.65,9830.470000000001,1119.48,1119.48,36081.07999999999,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE L.R. 5 L,F11201,982.0,435029.10000000003,147770.16,13592.469999999998,13592.469999999998,609984.2000000003,All / Saleable / LABORATORY CHEMICALS
29126000,FORMALIN TABLETS (50 Nos),F11220,90.0,3986.5,717.57,0,0,4704.07,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE L.R. 500 ML,F11229,1820.0,120195.53000000001,52673.38999999999,2560.8999999999996,2560.8999999999996,177990.72,All / Saleable / LABORATORY CHEMICALS
29151100,FORMIC ACID 500 ML,F11329,5762.0,585192.8699999999,167245.27000000005,760.5100000000001,760.5100000000001,753959.1599999999,All / Saleable / LABORATORY CHEMICALS
29241900,FORMAMIDE 500 ML,F11429,4.0,980.6400000000001,176.51999999999998,0,0,1157.1599999999999,All / Saleable / LABORATORY CHEMICALS
28211010,FERRIC OXIDE RED - 98% 500.00 GM,F11729,2.0,287.14,51.69,0,0,338.83,All / Saleable / LABORATORY CHEMICALS
28332990,FERRIC SULPHATE L.R. 500.00 GM,F11829,26.0,6532.599999999999,712.88,504.07,504.07,8253.62,All / Saleable / LABORATORY CHEMICALS
29181590,FERRIC CITRATE 18-21% 250.00 GM,F11875,3.0,935.55,168.4,0,0,1103.95,All / Saleable / LABORATORY CHEMICALS
28342990,FERRIC NITRATE(IRON III NITRA) 500.00 GM,F11929,46.0,4376.0,1954.0799999999997,276.76000000000005,276.76000000000005,6883.6,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE.L.R. 30 L,F15089,37.0,50452.72,7668.0,1863.4799999999996,1863.4799999999996,61847.68000000001,All / Saleable / LABORATORY CHEMICALS
29362910,FOLIC ACID - 98% 10.00 GM,F15305,25.0,14312.5,0,1288.13,1288.13,16888.760000000002,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE C.P 500.00 GM,F16329,50.0,1900.0,0,171.0,171.0,2242.0,All / Saleable / LABORATORY CHEMICALS
38220090,FEHLING'S SOLUTION NO.1 500 ML,F20179,561.0,74146.8,18732.670000000006,1435.1899999999998,1435.1899999999998,95749.84999999998,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,FEHLING'S SOLUTION NO.2 500 ML,F20279,307.0,73722.63,17070.72,2110.59,2110.59,95014.53,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,FERRIC CHLORIDE SOLUTION 10% 125 ML,F20471,40.0,1935.2,330.63,91.5,91.5,2448.83,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,FOUCHET'S REAGENT 125 ML,F21971,724.0,57278.33,10344.380000000003,963.1600000000003,963.1600000000003,69549.03,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,FOOD ADULTER.TEST KIT (500 TE),F25950,4.0,3375.84,506.38,0,0,3882.2200000000003,All / Saleable / ANALYSIS KITS
38220019,FIELD'S STAIN SOLUTION A 500 ML,F30929,115.0,14883.0,2880.0,196.04,196.04,18155.08,All / Saleable / LABORATORY CHEMICALS
38220019,FIELD'S STAIN SOLUTION A 125 ML,F30971,857.0,37846.619999999995,5497.33,201.44,201.44,43746.829999999994,All / Saleable / LABORATORY CHEMICALS
38220019,FIELD'S STAIN-SOLUTION B 500 ML,F31029,121.0,16036.2,2880.0,311.36,311.36,19538.920000000002,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,FIELD'S STAIN-SOLUTION B 125 ML,F31071,345.0,15204.7,2780.45,201.44,201.44,18388.03,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041343,FUCHSIN BASIC STAIN POWDER 25.00 GM,F31709,199.0,15803.04,2502.38,195.54000000000002,195.54000000000002,18696.5,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220090,FERROIN INDICATOR SOLUTION 25 ML,F40659,28.0,2967.3999999999996,1831.5,67.15,67.15,4933.200000000001,All / Saleable / SOLVENTS
17025000,FRUCTOSE 100.00 GM,F41205,76.0,8294.72,1752.0400000000004,174.53,174.53,10395.82,All / Saleable / LABORATORY CHEMICALS
38220090,FERROIN INDICATOR SOLUTION.A.R 25 ML,F70609,4.0,489.72,88.15,0,0,577.87,All / Saleable / LABORATORY CHEMICALS
28332910,FERROUS SULPHATE A.R. 500.00 GM,F71029,20.0,3237.0,582.66,0,0,3819.66,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE A.R 500 ML,F74229,6.0,926.28,0,83.37,83.37,1093.02,All / Saleable / LABORATORY CHEMICALS
