HSN,NAME,P CODE,TOTAL QUANTITY,UNTAXED TOTAL,IGST,SGST,CGST,TAXED TOTAL
29122100,BENZALDEHYDE.L.R. 500 ML,B11479,81.0,17610.909999999996,1831.3,669.3199999999999,669.3199999999999,20780.849999999995,All / Saleable / LABORATORY CHEMICALS
28342990,BISMUTH NITRATE L.R. 100.00 GM,B11517,24.0,7317.070000000001,570.96,373.05,373.05,8634.130000000001,All / Saleable / LABORATORY CHEMICALS
34021200,BENZALKONIUM CHLORIDE 50% 500 ML,B11529,1.0,268.8,0,37.63,37.63,344.06,All / Saleable / LABORATORY CHEMICALS
29051490,tert-BUTYL ALCOHOL 500 ML,B11629,41.0,7869.12,628.99,393.73,393.73,9285.57,All / Saleable / ACIDS
29062100,BENZYL ALCOHOL L.R. 500 ML,B11679,20.0,4759.04,670.92,92.85,92.85,5615.66,All / Saleable / LABORATORY CHEMICALS
28100020,BORIC ACID L.R 500.00 GM,B11729,368.0,47001.18999999999,7013.36,723.42,723.42,55461.39,All / Saleable / LABORATORY CHEMICALS
28100020,BORIC ACID L.R 5.00 KG,B11737,9.0,6225.0,0,560.25,560.25,7345.5,All / Saleable / LABORATORY CHEMICALS
28401900,BORAX L.R 500.00 GM,B11829,118.0,17585.4,2633.04,266.16,266.16,20750.76,All / Saleable / LABORATORY CHEMICALS
29242990,BENZANILIDE 100.00 GM,B11917,5.0,1366.3999999999999,245.95,0,0,1612.35,All / Saleable / LABORATORY CHEMICALS
29039940,BENZYL CHLORIDE L.R. 500 ML,B11929,9.0,1936.82,0,174.32,174.32,2285.46,All / Saleable / LABORATORY CHEMICALS
29143930,BENZOPHENONE 250.00 GM,B12325,58.0,13284.319999999998,2119.33,135.93,135.93,15675.509999999998,All / Saleable / LABORATORY CHEMICALS
29143930,BENZOPHENONE 500.00 GM,B12329,26.0,10635.2,1503.65,205.35000000000002,205.35000000000002,12549.550000000001,All / Saleable / LABORATORY CHEMICALS
38220090,BARRITT'S REAGENT - A 500 ML,B12429,2.0,348.4,52.26,0,0,400.65999999999997,All / Saleable / LABORATORY CHEMICALS
38220090,BARRITT'S REAGENT - A 125 ML,B12471,28.0,1493.9099999999999,215.92000000000002,11.05,11.05,1731.9299999999998,All / Saleable / LABORATORY CHEMICALS
38220090,BARRITT'S REAGENT-B (VP-TEST) 125 ML,B12571,5.0,168.73000000000002,18.12,4.08,4.08,195.01,All / Saleable / LABORATORY CHEMICALS
29143990,BENZOIN 98% 100.00 GM,B12817,11.0,2208.0,352.8,22.32,22.32,2605.44,All / Saleable / LABORATORY CHEMICALS
28399090,BENTONITE POWDER 500.00 GM,B13029,32.0,5355.84,889.06,37.5,37.5,6319.900000000001,All / Saleable / LABORATORY CHEMICALS
29153910,BENZYL ACETATE - 99% 500 ML,B13529,1.0,237.25,42.7,0,0,279.95,All / Saleable / LABORATORY CHEMICALS
29143990,BENZIL-99% 250.00 GM,B13825,52.0,13183.249999999998,2068.9700000000003,152.0,152.0,15556.22,All / Saleable / LABORATORY CHEMICALS
29163200,BENZOYL CHLORIDE 500 ML,B13929,18.0,4653.72,0,418.85,418.85,5491.42,All / Saleable / LABORATORY CHEMICALS
38220019,BARFOED'S REAGENT 125 ML,B20171,347.0,18620.34,1874.2599999999998,180.09,180.09,20854.78,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,BARIUM CHLORIDE SOLUTION 10% 500 ML,B20479,497.0,31345.370000000003,3254.1399999999994,253.64999999999998,253.64999999999998,35106.81,All / Saleable / LABORATORY CHEMICALS
38220019,BENEDICT'S REAGENT 500 ML,B20829,770.0,54396.28999999999,5084.98,721.3000000000001,721.3000000000001,60923.87000000001,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,BENEDICT'S REAGENT 5 L,B20851,74.0,30370.45,3315.2200000000003,164.62,164.62,34014.909999999996,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,BORSCHE'S REAGENT 125 ML,B21271,200.0,12955.909999999996,1395.27,146.23,146.23,14643.64,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,BIURET REAGENT 125 ML,B21671,458.0,16478.740000000005,1640.23,168.64999999999998,168.64999999999998,18456.27,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,BLOOD SUGAR KIT (FOLIN & WU'S),B21750,8.0,1665.8899999999999,52.42,73.75,73.75,1865.81,All / Saleable / ANALYSIS KITS
38220019,BLOOD UREA MODIFIED,B21850,12.0,1971.07,41.34,97.59,97.59,2207.59,All / Saleable / ANALYSIS KITS
28289011,BLEACHING POWDER-PRACTICAL GR. 500.00 GM,B22029,82.0,6170.91,853.47,128.64999999999998,128.64999999999998,7281.68,All / Saleable / LABORATORY CHEMICALS
29033920,BROMO BENZENE 250 ML,B30575,25.0,6205.08,1116.92,0,0,7322.0,All / Saleable / LABORATORY CHEMICALS
38220019,BENEDICTS REAGENT QUANTITATIVE 500 ML,B30829,94.0,14291.28,1632.82,41.06,41.06,16006.219999999998,All / Saleable / LABORATORY CHEMICALS
29343000,BROMOCRESOL GREEN POWDER 5.00 GM,B32001,53.0,14757.33,969.32,843.5,843.5,17413.649999999998,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041266,BISMARK BROWN (RED)-MICROSCOPY 25.00 GM,B32009,11.0,925.6,152.1,7.25,7.25,1092.2,All / Saleable / LABORATORY CHEMICALS
32041431,BRILLIANT CRESYL BLUE POWDER 25.00 GM,B32059,10.0,6966.4,1253.95,0,0,8220.35,All / Saleable / LABORATORY CHEMICALS
38220090,BROMINE WATER 500 ML,B32229,157.0,21537.840000000004,3233.67,170.07,170.07,25111.649999999998,All / Saleable / LABORATORY CHEMICALS
32041369,BRILLIANT GREEN STAIN POWDER 25.00 GM,B32309,10.0,1078.6399999999999,129.2,32.48,32.48,1272.8,All / Saleable / SOLVENTS
29071290,BUTYLATED HYDROXY TOLUENE(BHT) 250.00 GM,B42017,5.0,973.4,0,87.61,87.61,1148.62,All / Saleable / LABORATORY CHEMICALS
29094300,2-BUTOXY ETHANOL 500 ML,B42029,4.0,673.92,121.3,0,0,795.2199999999999,All / Saleable / LABORATORY CHEMICALS
38220090,BROMOCRESOL GREEN SOLUTION 125 ML,B42471,46.0,2242.8,328.54,0,0,2571.34,All / Saleable / LABORATORY CHEMICALS
38220090,BROMOCRESOL PURPLE SOLUTION 125 ML,B42571,19.0,842.14,101.06,0,0,943.2,All / Saleable / SOLVENTS
29343000,BROMOPHENOL BLUE POWDER 5.00 GM,B42601,21.0,1562.6,266.76,7.25,7.25,1843.8600000000001,All / Saleable / SOLVENTS
38220090,BROMOPHENOL BLUE SOLUTION 125 ML,B42671,105.0,4326.9800000000005,518.25,76.26,76.26,4997.75,All / Saleable / SOLVENTS
38220090,BROMOTHYMOL BLUE SOLUTION 125 ML,B42771,47.0,2258.2799999999997,81.87,96.08999999999999,96.08999999999999,2532.33,All / Saleable / SOLVENTS
29343000,BROMOTHYMOL BLUE POWDER 5.00 GM,B42901,11.0,1231.76,202.41,9.65,9.65,1453.47,All / Saleable / SOLVENTS
38220090,BUFFER SOLUTION pH 4.0 500 ML,B43139,33.0,2688.84,432.43000000000006,17.19,17.19,3155.6500000000005,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER SOLUTION pH-7.2 500 ML,B43329,20.0,1758.4,211.01,0,0,1969.41,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,BUFFER SOLUTION pH 7.0 500 ML,B43339,36.0,2952.18,448.78999999999996,17.19,17.19,3435.3500000000004,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER SOLUTION pH 9.2 500 ML,B43539,35.0,2907.52,461.45000000000005,17.19,17.19,3403.3500000000004,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 4.0,B43601,90.0,8490.24,1331.8400000000001,98.21,98.21,10018.500000000002,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 4.0,B43601,158.0,14265.68,2415.6,76.11,76.11,16833.5,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 4.0,B43601,95.0,8624.0,1454.1100000000001,32.730000000000004,32.730000000000004,10143.57,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 4.0,B43601,37.0,3597.4399999999996,411.84,111.3,111.3,4231.88,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 7.0,B44601,30.0,2471.04,296.53,0,0,2767.5699999999997,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 7.0,B44601,131.0,12122.349999999999,1968.9099999999999,106.55,106.55,14304.36,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 7.0,B44601,23.0,2157.76,219.65,19.64,19.64,2416.69,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER pH 7.0,B44601,197.0,18405.73,2030.68,202.31,202.31,20841.030000000002,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER  pH 9.2,B45601,51.0,5142.72,473.08,98.21,98.21,5812.220000000001,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER  pH 9.2,B45601,27.0,2591.95,410.57000000000005,18.66,18.66,3039.84,All / Saleable / LABORATORY CHEMICALS
38220090,BUFFER POWDER  pH 9.2,B45601,110.0,10083.04,1209.9799999999998,0,0,11293.02,All / Saleable / LABORATORY CHEMICALS
29397900,BRUCINE A.R. 10.00 GM,B51021,1.0,251.44,45.26,0,0,296.7,All / Saleable / LABORATORY CHEMICALS
29051300,n-BUTYL ALCOHOL(1-Butanol) 500 ML,B60679,105.0,19485.36,2024.87,741.26,741.26,22992.750000000004,All / Saleable / ACIDS
29339900,BILIRUBIN.A.R. - 99% 1.00 GM,B70302,2.0,3809.28,0,342.84,342.84,4494.96,All / Saleable / LABORATORY CHEMICALS
28273990,BARIUM CHLORIDE A.R. 500.00 GM,B73129,4.0,727.3499999999999,0,65.46,65.46,858.27,All / Saleable / LABORATORY CHEMICALS
28100020,BORIC ACID A.R. 500.00 GM,B73429,14.0,4302.34,774.4200000000001,0,0,5076.76,All / Saleable / LABORATORY CHEMICALS
74031900,COPPER METAL TURNINGS 100.00 GM,C10017,258.0,31854.9,5663.57,35.15,35.15,37588.770000000004,All / Saleable / LABORATORY CHEMICALS
29142200,CYCLO HEXANONE 500 ML,C10027,3.0,757.02,0,68.13,68.13,893.28,All / Saleable / LABORATORY CHEMICALS
28362090,CADMIUM CARBONATE L.R.. 100.00 GM,C10117,21.0,3815.21,686.74,0,0,4501.950000000001,All / Saleable / LABORATORY CHEMICALS
29152910,CALCIUM ACETATE DRIED L.R 500.00 GM,C10129,22.0,5625.63,0,506.32000000000005,506.32000000000005,6638.27,All / Saleable / LABORATORY CHEMICALS
28342990,CADMIUM NITRATE L.R. 100.00 GM,C10217,28.0,3143.6,166.32,199.76,199.76,3709.4399999999996,All / Saleable / LABORATORY CHEMICALS
28332990,CADMIUM SULPHATE L.R. 100.00 GM,C10417,31.0,5087.61,783.1999999999999,66.3,66.3,6003.41,All / Saleable / LABORATORY CHEMICALS
28352990,COPPER PHOSPHATE 250.00 GM,C10425,12.0,3209.1400000000003,577.6500000000001,0,0,3786.79,All / Saleable / LABORATORY CHEMICALS
28275990,CALCIUM BROMIDE HYDRATE-84.7% 250.00 GM,C10515,7.0,1444.8000000000002,144.9,57.59,57.59,1704.88,All / Saleable / LABORATORY CHEMICALS
28402090,CALCIUM BORATE L.R. 250.00 GM,C10525,10.0,2094.12,208.20000000000002,84.37,84.37,2471.0600000000004,All / Saleable / LABORATORY CHEMICALS
28272000,CALCIUM CHLORIDE DIHYDRATE.LR. 500.00 GM,C10529,98.0,13397.28,804.38,229.0,229.0,14659.66,All / Saleable / LABORATORY CHEMICALS
28365000,CALCIUM CARBONATE L.R. 500.00 GM,C10629,345.0,29495.01000000001,4242.2,533.44,533.44,34804.09,All / Saleable / LABORATORY CHEMICALS
28365000,CALCIUM CARBONATE 5.00 KG,C10637,2.0,550.0,0,49.5,49.5,649.0,All / Saleable / LABORATORY CHEMICALS
28365000,CALCIUM CARBONATE 25.00 KG,C10688,1.0,1300.0,0,117.0,117.0,1534.0,All / Saleable / LABORATORY CHEMICALS
28272000,CALCIUM CHLORIDE FUSED L.R. 500.00 GM,C10729,614.0,46161.920000000006,6773.55,767.8100000000001,767.8100000000001,54471.08999999999,All / Saleable / LABORATORY CHEMICALS
28402090,COPPER BORATE 250.00 GM,C10825,19.0,5468.04,650.78,166.73,166.73,6452.280000000001,All / Saleable / LABORATORY CHEMICALS
39123100,CARBOXYMETHYL CELL. SOD. SALT 500.00 GM,C10829,38.0,12377.2,1658.31,284.8,284.8,14605.11,All / Saleable / LABORATORY CHEMICALS
29171190,COPPER OXALATE 250.00 GM,C10925,18.0,4149.2,746.86,0,0,4896.0599999999995,All / Saleable / LABORATORY CHEMICALS
28342990,CALCIUM NITRATE L.R. 500.00 GM,C10929,97.0,9129.12,949.5400000000001,346.86,346.86,10772.38,All / Saleable / LABORATORY CHEMICALS
28342990,CALCIUM NITRATE 25.00 KG,C10988,1.0,1625.0,0,146.25,146.25,1917.5,All / Saleable / LABORATORY CHEMICALS
29031300,CHLOROFORM L.R 25 L,C10989,2.0,8750.0,1575.0,0,0,10325.0,All / Saleable / LABORATORY CHEMICALS
29152990,CUPRIC ACETATE L.R. 250.00 GM,C11025,18.0,6657.379999999999,308.38,444.97,444.97,7855.699999999999,All / Saleable / LABORATORY CHEMICALS
28259090,CALCIUM OXIDE POWDER L.R. 500.00 GM,C11029,143.0,15252.240000000002,2156.87,294.26,294.26,17997.63,All / Saleable / LABORATORY CHEMICALS
29181400,CITRIC ACID L.R. (BOTTLE) 5.00 KG,C11039,23.0,14094.66,0,1268.52,1268.52,16631.7,All / Saleable / LABORATORY CHEMICALS
29181400,CITRIC ACID (CARTON) 5.00 KG,C11050,23.0,9307.5,0,837.6800000000001,837.6800000000001,10982.86,All / Saleable / LABORATORY CHEMICALS
28332990,CALCIUM SULPHATE DIHYDRATE L.R 500.00 GM,C11129,23.0,3124.98,481.14,40.68,40.68,3687.48,All / Saleable / LABORATORY CHEMICALS
28332990,CALCIUM SULPHATE ANHYDROUS 96% 500.00 GM,C11139,14.0,1935.6399999999999,0,174.20999999999998,174.20999999999998,2284.0599999999995,All / Saleable / LABORATORY CHEMICALS
28332990,CALCIUM SULPHATE DIHYDRATE 25.00 KG,C11198,4.0,9300.0,1674.0,0,0,10974.0,All / Saleable / LABORATORY CHEMICALS
28131000,CARBON DISULPHIDE L.R. 500 ML,C11329,291.0,64118.47,11408.310000000001,66.50999999999999,66.50999999999999,75659.8,All / Saleable / ACIDS
38021000,CHARCOAL ACTIVATED L.R. 250.00 GM,C11525,132.0,13580.44,1430.93,506.78000000000003,506.78000000000003,16024.93,All / Saleable / LABORATORY CHEMICALS
28259040,CALCIUM HYDROXIDE.L.R. 500.00 GM,C11529,247.0,20922.0,3103.0600000000004,331.44,331.44,24687.940000000002,All / Saleable / LABORATORY CHEMICALS
38021000,CHARCOAL ACTIVATED Granular 500.00 GM,C11629,12.0,1826.54,268.29,30.24,30.24,2155.31,All / Saleable / LABORATORY CHEMICALS
38021000,CHARCOAL GRANULAR 25.00 KG,C11688,4.0,13380.0,2408.4,0,0,15788.4,All / Saleable / LABORATORY CHEMICALS
13019049,CANADA BALSAM (SYNTHETIC) 250 ML,C11725,2.0,612.7,30.64,0,0,643.34,All / Saleable / LABORATORY CHEMICALS
38021000,CHARCOAL ACTIVATED 2.50 KG,C11739,1.0,780.43,0,70.24,70.24,920.91,All / Saleable / LABORATORY CHEMICALS
29031300,CHLOROFORM L.R. 500 ML,C11829,731.0,114010.19999999998,15909.58,2306.1,2306.1,134531.98,All / Saleable / LABORATORY CHEMICALS
29031300,CHLOROFORM L.R. 2.5 L,C11837,69.0,42577.34999999999,5027.57,1318.19,1318.19,50241.299999999996,All / Saleable / LABORATORY CHEMICALS
29359090,CHLORAMINE T - 98% 250.00 GM,C11925,5.0,1913.6,344.45,0,0,2258.0499999999997,All / Saleable / LABORATORY CHEMICALS
28273990,CHROMIC CHLORIDE.L.R. 500.00 GM,C11929,54.0,16230.1,2678.13,121.64,121.64,19151.51,All / Saleable / LABORATORY CHEMICALS
35011000,CASEIN (FAT FREE & LOW IN.VIT) 250.00 GM,C12025,28.0,7804.26,1404.77,0,0,9209.029999999999,All / Saleable / LABORATORY CHEMICALS
28332500,COPPER SULPHATE L.R. 5.00 KG,C12039,1.0,2799.3,0,251.94,251.94,3303.1800000000003,All / Saleable / LABORATORY CHEMICALS
74061000,COPPER METAL POWDER 500.00 GM,C12129,17.0,12567.960000000001,2262.23,0,0,14830.19,All / Saleable / LABORATORY CHEMICALS
29033920,CETRIMIDE.L.R. 100.00 GM,C12139,5.0,1228.5,221.13,0,0,1449.63,All / Saleable / LABORATORY CHEMICALS
28191000,CHROMIC ACID L.R. 500.00 GM,C12229,33.0,12087.9,2108.3,33.76,33.76,14263.72,All / Saleable / LABORATORY CHEMICALS
28220010,COBALT OXIDE (Co Content-70%) 50.00 GM,C12304,1.0,484.4,87.19,0,0,571.5899999999999,All / Saleable / LABORATORY CHEMICALS
28362090,COBALT CARBONATE L.R. 100.00 GM,C12317,1.0,972.78,0,87.55,87.55,1147.8799999999999,All / Saleable / LABORATORY CHEMICALS
29072990,CATECHOL (PYRO CATECHOL) 250.00 GM,C12325,7.0,1978.99,299.42,28.4,28.4,2335.21,All / Saleable / LABORATORY CHEMICALS
29181400,CITRIC ACID L.R. 500.00 GM,C12329,607.0,85588.32,8209.51,3598.1900000000005,3598.1900000000005,100994.21,All / Saleable / LABORATORY CHEMICALS
29181400,CITRIC ACID.L.R. 25.00 KG,C12388,7.0,20300.0,2250.0,702.0,702.0,23954.0,All / Saleable / LABORATORY CHEMICALS
34029011,CLEANSOL(LABORATORY DETERGENT) 5 L,C12401,116.0,57671.81,14126.3,1010.9099999999999,1010.9099999999999,73819.93,All / Saleable / LABORATORY CHEMICALS
29152990,COBALT ACETATE 100.00 GM,C12417,1.0,251.32,45.24,0,0,296.56,All / Saleable / LABORATORY CHEMICALS
34029011,CLEANSOL(LABORATORY DETERGENT) 500 ML,C12429,313.0,28588.72,5720.96,1141.9499999999998,1141.9499999999998,36593.579999999994,All / Saleable / LABORATORY CHEMICALS
28273990,COBALT CHLORIDE L.R. 100.00 GM,C12517,105.0,33220.04,5514.79,232.41000000000003,232.41000000000003,39199.649999999994,All / Saleable / LABORATORY CHEMICALS
28273990,COBALT CHLORIDE L.R. 500.00 GM,C12529,2.0,3024.0,544.32,0,0,3568.32,All / Saleable / LABORATORY CHEMICALS
28342990,COBALT NITRATE L.R. 100.00 GM,C12617,95.0,26237.519999999997,3252.31,735.2299999999999,735.2299999999999,30960.29,All / Saleable / LABORATORY CHEMICALS
28342990,COBALT NITRATE L.R. 500.00 GM,C12629,8.0,12499.060000000001,1430.91,409.47,409.47,14748.91,All / Saleable / LABORATORY CHEMICALS
28342990,COBALT NITRATE 5.00 KG,C12639,10.0,43750.0,0,3937.5,3937.5,51625.0,All / Saleable / LABORATORY CHEMICALS
28332990,COBALT SULPHATE L.R. 100.00 GM,C12717,9.0,3253.5,379.21,103.21000000000001,103.21000000000001,3839.13,All / Saleable / LABORATORY CHEMICALS
28332990,COBALT SULPHATE L.R. 500.00 GM,C12729,1.0,1677.91,0,151.01,151.01,1979.93,All / Saleable / LABORATORY CHEMICALS
28362090,COPPER CARBONATE 250.00 GM,C12825,100.0,31832.67,5081.5199999999995,324.17999999999995,324.17999999999995,37562.549999999996,All / Saleable / LABORATORY CHEMICALS
28362090,COPPER CARBONATE L.R. 500.00 GM,C12829,26.0,14407.980000000001,2471.35,61.05,61.05,17001.43,All / Saleable / LABORATORY CHEMICALS
28362090,COPPER CARBONATE 25.00 KG,C12888,4.0,60000.0,10800.0,0,0,70800.0,All / Saleable / LABORATORY CHEMICALS
34029011,CLEANSOL 30 L,C12899,6.0,9000.0,0,1260.0,1260.0,11520.0,All / Saleable / LABORATORY CHEMICALS
28332500,COPPER SULPHATE L.R. 500.00 GM,C12929,978.0,227294.3,36014.62,2449.09,2449.09,268207.1,All / Saleable / LABORATORY CHEMICALS
28332500,COPPER SULPHATE.L.R. 25.00 KG,C12988,18.0,109375.0,0,9843.75,9843.75,129062.5,All / Saleable / LABORATORY CHEMICALS
38220019,COPPER SULPHATE SOLUTION 500 ML,C13129,121.0,6233.74,741.89,3.08,3.08,6981.790000000001,All / Saleable / CLINICAL REAGENTS/STAINS
28352620,tri-CALCIUM PHOSPHATE - 90% 500.00 GM,C13529,15.0,3528.0,322.56,156.24,156.24,4163.04,All / Saleable / LABORATORY CHEMICALS
29155000,CALCIUM PROPIONATE 99% 500.00 GM,C13929,1.0,268.46,0,24.16,24.16,316.78000000000003,All / Saleable / LABORATORY CHEMICALS
28255000,CUPRIC OXIDE L.R. 250.00 GM,C14017,60.0,18844.6,3392.0299999999997,0,0,22236.629999999997,All / Saleable / LABORATORY CHEMICALS
28273990,CUPRIC CHLORIDE L.R. 500.00 GM,C14029,44.0,21345.050000000003,3489.16,176.48000000000002,176.48000000000002,25187.17,All / Saleable / LABORATORY CHEMICALS
28273940,CUPROUS CHLORIDE L.R. 500.00 GM,C14129,1.0,502.82,0,45.25,45.25,593.3199999999999,All / Saleable / LABORATORY CHEMICALS
33012918,CINNAMON OIL 100 ML,C14317,9.0,2585.46,465.38,0,0,3050.84,All / Saleable / LABORATORY CHEMICALS
28255000,CUPROUS OXIDE RED - 96% 250.00 GM,C14329,2.0,829.92,149.39,0,0,979.31,All / Saleable / LABORATORY CHEMICALS
28273990,CADMIUM CHLORIDE L.R. 100.00 GM,C14517,23.0,7128.099999999999,1083.85,99.6,99.6,8411.15,All / Saleable / LABORATORY CHEMICALS
29051700,CETO STEARYL ALCOHOL 500.00 GM,C14729,5.0,769.3,138.47,0,0,907.77,All / Saleable / LABORATORY CHEMICALS
28342990,CHROMIC NITRATE.L.R. 250.00 GM,C14929,1.0,204.79,0,18.43,18.43,241.65,All / Saleable / LABORATORY CHEMICALS
28342990,CUPRIC NITRATE L.R. 500.00 GM,C15029,90.0,26265.55,4543.739999999999,92.03,92.03,30993.35,All / Saleable / LABORATORY CHEMICALS
29021100,CYCLO HEXANE 500 ML,C15129,43.0,8276.52,893.3899999999999,298.2,298.2,9766.309999999998,All / Saleable / ACIDS
28261990,CALCIUM FLUORIDE 500.00 GM,C15229,38.0,11052.22,1014.5500000000001,487.4200000000001,487.4200000000001,13041.61,All / Saleable / LABORATORY CHEMICALS
29163910,CINNAMIC ACID 250.00 GM,C15325,27.0,11231.22,706.86,657.37,657.37,13252.819999999998,All / Saleable / LABORATORY CHEMICALS
39122019,CELLULOSE POWDER 500.00 GM,C15329,12.0,2834.16,510.15,0,0,3344.31,All / Saleable / LABORATORY CHEMICALS
28461090,CERIC SULPHATE L.R 100.00 GM,C15417,2.0,1521.48,0,136.93,136.93,1795.3400000000001,All / Saleable / LABORATORY CHEMICALS
29181120,CALCIUM LACTATE - 98-101% 250.00 GM,C15525,10.0,1765.25,135.39,91.17999999999999,91.17999999999999,2083.0,All / Saleable / LABORATORY CHEMICALS
28362090,CHROMIC CARBONATE L.R. 500.00 GM,C16929,2.0,573.62,0,51.63,51.63,676.88,All / Saleable / LABORATORY CHEMICALS
29142922,CAMPHOR 100.00 GM,C17317,75.0,11927.1,439.24,853.82,853.82,14073.98,All / Saleable / LABORATORY CHEMICALS
28352500,CALCIUM HYDROGEN PHOSPHATE 500.00 GM,C18929,3.0,634.26,0,57.09,57.09,748.4399999999999,All / Saleable / LABORATORY CHEMICALS
28276090,CADMIUM IODIDE 100.00 GM,C20217,2.0,1731.52,311.67,0,0,2043.19,All / Saleable / LABORATORY CHEMICALS
29081900,p-CHLOROPHENOL 99% 500.00 GM,C20329,1.0,342.86,0,30.86,30.86,404.58000000000004,All / Saleable / LABORATORY CHEMICALS
29163190,4-CHLOROBENZOIC ACID - 99% 500.00 GM,C20429,10.0,3320.8,597.74,0,0,3918.54,All / Saleable / LABORATORY CHEMICALS
29171120,CALCIUM OXALATE 250.00 GM,C20825,29.0,5835.09,853.3499999999999,98.49,98.49,6885.42,All / Saleable / LABORATORY CHEMICALS
38012916,CEDAR WOOD OIL 25 ML,C21709,516.0,95863.20000000001,15477.559999999998,888.92,888.92,113118.6,All / Saleable / CLINICAL REAGENTS/STAINS
38012916,CEDAR WOOD OIL 500 ML,C21729,1.0,2517.84,453.21,0,0,2971.05,All / Saleable / LABORATORY CHEMICALS
38220090,CALIFORNIA MASTITIS REAGENT 500 ML,C23639,50.0,9000.0,1080.0,0,0,10080.0,All / Saleable / LABORATORY CHEMICALS
29214290,O-CHLORO ANILINE 250 ML,C24025,2.0,990.7,0,89.16,89.16,1169.0200000000002,All / Saleable / LABORATORY CHEMICALS
29214211,P-CHLOROANILINE - 98% 250.00 GM,C24129,1.0,179.76,32.36,0,0,212.12,All / Saleable / LABORATORY CHEMICALS
15153090,CASTOR OIL 500 ML,C25329,32.0,5911.36,295.57,0,0,6206.929999999999,All / Saleable / LABORATORY CHEMICALS
29152990,CADMIUM ACETATE 100.00 GM,C30317,3.0,535.68,0,48.21,48.21,632.1,All / Saleable / LABORATORY CHEMICALS
28170010,CALAMINE 500.00 GM,C30329,7.0,1757.98,171.47,72.48,72.48,2074.41,All / Saleable / LABORATORY CHEMICALS
29332100,CREATININE 25.00 GM,C30909,19.0,4355.98,639.11,72.48,72.48,5140.05,All / Saleable / LABORATORY CHEMICALS
33012921,CLOVE OIL 100 ML,C31071,25.0,7493.25,1348.7800000000002,0,0,8842.029999999999,All / Saleable / LABORATORY CHEMICALS
38220019,CARBOL FUCHSIN DILUTE SOLUTION 125 ML,C31171,15.0,709.5,85.14,0,0,794.64,All / Saleable / INDICATOR POWDERS/SOLUTIONS
29130090,4-CHLOROBENZALDEHYDE - 99% 100.00 GM,C31205,7.0,1152.48,207.45,0,0,1359.93,All / Saleable / LABORATORY CHEMICALS
74101100,COPPER FOIL 100.00 GM,C31217,30.0,6552.0,1179.36,0,0,7731.36,All / Saleable / LABORATORY CHEMICALS
38220019,CARBOL FUCHSIN STRONG SOLUTION 125 ML,C31271,1642.0,84260.87999999999,9522.060000000001,294.62000000000006,294.62000000000006,94372.18,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041349,CARBOL FUCHSIN POWDER 25.00 GM,C31309,74.0,6929.68,1247.3400000000001,0,0,8177.02,All / Saleable / LABORATORY CHEMICALS
29061310,CHOLESTEROL A.R. 5.00 GM,C32101,20.0,3568.0,463.68,89.28,89.28,4210.24,All / Saleable / LABORATORY CHEMICALS
29061310,CHOLESTEROL A.R. 100.00 GM,C32117,1.0,3515.4,0,316.39,316.39,4148.18,All / Saleable / LABORATORY CHEMICALS
29154010,CHLORO ACETIC ACID 500.00 GM,C32320,4.0,582.4,104.83,0,0,687.23,All / Saleable / LABORATORY CHEMICALS
29163160,2-CHLOROBENZOIC ACID - 99% 500.00 GM,C32330,1.0,356.35,0,32.07,32.07,420.49,All / Saleable / LABORATORY CHEMICALS
29341000,m-CRESOL PURPLE POWDER 5.00 GM,C33501,23.0,11944.56,2150.02,0,0,14094.58,All / Saleable / SOLVENTS
32041341,CRYSTAL VIOLET STAIN POWDER 25.00 GM,C33809,5.0,396.18,0,35.66,35.66,467.5,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,CRYSTAL VIOLET SOLN. OXALATED 125 ML,C33971,364.0,17506.030000000002,1815.6999999999998,142.52,142.52,19606.769999999997,All / Saleable / INDICATOR POWDERS/SOLUTIONS
29309040,L-CYSTINE (FOR BIOCHEMISTRY) 25.00 GM,C34117,20.0,3361.9500000000003,511.75,46.71,46.71,3967.1199999999994,All / Saleable / LABORATORY CHEMICALS
